video_id,video_title,question_id,question,answer,difficulty
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q045,ما النص الحرفي المذكور في هذه الفقره؟,من المهندسين الملكيين البريطانيين,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q046,ماذا ورد في هذا الموضع من النص؟,ويعملوا جدران تبطا من زحف الرمال.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q047,ما الجمله المذكوره في هذا السياق؟,الي مشروع ضخم بتقوده وزاره الاثار،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q048,كيف صيغت العباره هنا؟,لاول مره من الاف السنين،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q049,ما الذي قيل في هذا الجزء؟,ان ظنون جيوفاني كانت صح،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q050,ما النص الحرفي المذكور في هذه الفقره؟,لتخليد ملك عظيم اسمه رمسيس التاني.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q051,ماذا ورد في هذا الموضع من النص؟,من اعظم ملوك مصر القديمه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q052,ما الجمله المذكوره في هذا السياق؟,بالحروب والانتصارات،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q053,كيف صيغت العباره هنا؟,اللي قادها ضد الحيثيين،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q054,ما الذي قيل في هذا الجزء؟,باول معاهده سلام مكتوبه في التاريخ.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q055,ما النص الحرفي المذكور في هذه الفقره؟,كانت نهايتها شبه متعادله،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q056,ماذا ورد في هذا الموضع من النص؟,زي ما انت واخد بالك كدا،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q057,ما الجمله المذكوره في هذا السياق؟,في الـMedia، ترامبي الطبع،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q058,كيف صيغت العباره هنا؟,الابن اللي الارض والشمس بيخضعوله.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q059,ما الذي قيل في هذا الجزء؟,لما بيقرر ان هو يبني ابو سمبل,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q060,ما النص الحرفي المذكور في هذه الفقره؟,يقرب من حدود مصر،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q061,ماذا ورد في هذا الموضع من النص؟,ايه؟!,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q062,ما الجمله المذكوره في هذا السياق؟,اللي انت عمال تتكلم عنه دا.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q063,كيف صيغت العباره هنا؟,لما بنتكلم عن ابو سمبل، بنقصد معبدين،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q064,ما الذي قيل في هذا الجزء؟,الاقصر واسوان حته واحده!,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q065,ما النص الحرفي المذكور في هذه الفقره؟,المعبد بتاع رمسيس التاني،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q066,ماذا ورد في هذا الموضع من النص؟,لان كل تفصيله لها دلالتها.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q067,ما الجمله المذكوره في هذا السياق؟,بنشوف مكتوب القاب رمسيس التاني.,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q068,كيف صيغت العباره هنا؟,ممكن اسال سؤال؟,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q069,ما الذي قيل في هذا الجزء؟,هي اللي بتستقبل الاله رع كل يوم.,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q070,ما النص الحرفي المذكور في هذه الفقره؟,نلاقي 4 تماثيل عملاقه لـرمسيس،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q071,ماذا ورد في هذا الموضع من النص؟,فيه تمثال للالهه رع حور اختي،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q072,ما الجمله المذكوره في هذا السياق؟,اللي باحكيلك عنها دي، يا عزيي،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q073,كيف صيغت العباره هنا؟,حصل في عصر رمسيس التاني.,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q074,ما الذي قيل في هذا الجزء؟,كانه ملك قاعد علي العرش،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q075,ما النص الحرفي المذكور في هذه الفقره؟,لـمصر العليا والسفلي،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q076,ماذا ورد في هذا الموضع من النص؟,لمراته نفرتاري وامه واولاده،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q077,ما الجمله المذكوره في هذا السياق؟,نشوف معاركه وانتصاراته،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q078,كيف صيغت العباره هنا؟,فقره صوت وضوء، هاثقفك!,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q079,ما الذي قيل في هذا الجزء؟,وهو بيخضع اسري من بلاد الجنوب،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q080,ما النص الحرفي المذكور في هذه الفقره؟,لمسافه حوالي 60 متر،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q081,ماذا ورد في هذا الموضع من النص؟,انتصار رمسيس في معركه قادش،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q082,ما الجمله المذكوره في هذا السياق؟,ما سابش حيطه في المعبد عنده،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q083,كيف صيغت العباره هنا؟,لاي حد يفكر يقرب من حدودها،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q084,ما الذي قيل في هذا الجزء؟,بقي بعد كدا في القاعات الداخليه،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q085,ما النص الحرفي المذكور في هذه الفقره؟,اعتبروه مسكن الالهه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q086,ماذا ورد في هذا الموضع من النص؟,اللي متخصصله المعبد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q087,ما الجمله المذكوره في هذا السياق؟,امتياز كبير جدا،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q088,كيف صيغت العباره هنا؟,ما كانش حد يقدر يخش المكان دا،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q089,ما الذي قيل في هذا الجزء؟,فيه اجتماع مهم بيحصل،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q090,ما النص الحرفي المذكور في هذه الفقره؟,اولهم امون رع، كبير الالهه،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q091,ماذا ورد في هذا الموضع من النص؟,اللي قلنا ان هو بيجسد الشمس،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q092,ما الجمله المذكوره في هذا السياق؟,واللي ارتبط مع المصريين بالعالم السفلي،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q093,كيف صيغت العباره هنا؟,انا واحد من هؤلاء الالهه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q094,ما الذي قيل في هذا الجزء؟,باقعد مع دول، هه!,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q095,ما النص الحرفي المذكور في هذه الفقره؟,دايره بيننا مكالمات، تكستات، خروجات،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q096,ماذا ورد في هذا الموضع من النص؟,يلا، ننزل ندرج عند عم زوسر؟,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q097,ما الجمله المذكوره في هذا السياق؟,كفايه استظراف في المعبد!,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q098,كيف صيغت العباره هنا؟,ان انت خلصت المعبد الكبير،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q099,ما الذي قيل في هذا الجزء؟,دخلنا المعبد الصغير، واشرحلنا داهو.,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q100,ما النص الحرفي المذكور في هذه الفقره؟,معبد عمله لزوجته المفضله نفرتاري،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q101,ماذا ورد في هذا الموضع من النص؟,حاجه استثنائيه جدا في مصر القديمه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q102,ما الجمله المذكوره في هذا السياق؟,دا لم يكن شيء معتاد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q103,كيف صيغت العباره هنا؟,لقاعات داخليه مليانه نقوش،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q104,ما الذي قيل في هذا الجزء؟,حط رسوماته برضه في معركه قادش.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q105,ما النص الحرفي المذكور في هذه الفقره؟,وهي بتقدم القرابين للالهه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q106,ماذا ورد في هذا الموضع من النص؟,كتجسيد حي لـحتحور علي الارض،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q107,ما الجمله المذكوره في هذا السياق؟,هو رساله حب حقيقي منحوته في الحجر،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q108,كيف صيغت العباره هنا؟,هي التي تشرق لها الشمس،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q109,ما الذي قيل في هذا الجزء؟,والا هاحكيلك علي قادش!,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q110,ما النص الحرفي المذكور في هذه الفقره؟,ما تعاكسيش رمسيس قدام نفرتاري!,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q111,ماذا ورد في هذا الموضع من النص؟,الحلوه التي توجد في وسطهم.,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q112,ما الجمله المذكوره في هذا السياق؟,في العماره القديمه،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q113,كيف صيغت العباره هنا؟,كان منحوت في نفس حجم مراته،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q114,ما الذي قيل في هذا الجزء؟,دي مش مجرد ملكه، دي نصي التاني.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q115,ما النص الحرفي المذكور في هذه الفقره؟,اخدوا في بنائهم 24 سنه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q116,ماذا ورد في هذا الموضع من النص؟,للاسف، قبل ما تشوف المعبد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q117,ما الجمله المذكوره في هذا السياق؟,رساله حب رمسيس التاني ليها!,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q118,كيف صيغت العباره هنا؟,اهم ما يميز معبد ابو سمبل,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q119,ما الذي قيل في هذا الجزء؟,علي الحدود الجنوبيه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q120,ما النص الحرفي المذكور في هذه الفقره؟,حط معجزه فلكيه وهندسيه،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q121,ماذا ورد في هذا الموضع من النص؟,علي وش تمثال رمسيس مرتين في السنه،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q122,ما الجمله المذكوره في هذا السياق؟,يوم تتويجه علي العرش، وتاريخ ميلاده.,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q123,كيف صيغت العباره هنا؟,يخترق الممر كله،,Easy
