video_id,video_title,question_id,question,answer,difficulty
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q076,ماذا ورد في هذا الموضع من النص؟,في مجره تانيه خالص بره مجرتنا،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q077,ما الجمله المذكوره في هذا السياق؟,هنعرف ان المجره اللي فيها هذا النجم,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q078,كيف صيغت العباره هنا؟,ان دا كان اول مره في التاريخ,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q079,ما الذي قيل في هذا الجزء؟,بره المجره بتاعتنا،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q080,ما النص الحرفي المذكور في هذه الفقره؟,الرجل الذي اكتشف الكون،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q081,ماذا ورد في هذا الموضع من النص؟,بيبدا هابل يدرس 12 مجره بره مجرتنا،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q082,ما الجمله المذكوره في هذا السياق؟,اللي طالع من هذه الكيانات,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q083,كيف صيغت العباره هنا؟,القمر هو اللي بيتكسف!,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q084,ما الذي قيل في هذا الجزء؟,ما يعرف بالـDoppler Effect،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q085,ما النص الحرفي المذكور في هذه الفقره؟,في ضوء الاجرام السماويه،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q086,ماذا ورد في هذا الموضع من النص؟,بيعكس ان، لا مؤاخذه، فيه حركه،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q087,ما الجمله المذكوره في هذا السياق؟,الاطوال الموجيه بتبقي قصيره،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q088,كيف صيغت العباره هنا؟,ان المجرات اللي شافها بضوئها الاحمر,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q089,ما الذي قيل في هذا الجزء؟,بتبقي ابعد عن مجرتنا،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q090,ما النص الحرفي المذكور في هذه الفقره؟,تخيل ان الكون بالونه،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q091,ماذا ورد في هذا الموضع من النص؟,كل نقطه بتمثل مجره،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q092,ما الجمله المذكوره في هذا السياق؟,في المحيط الخارجي من البالونه,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q093,كيف صيغت العباره هنا؟,وموضوع ارسطو؟!,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q094,ما الذي قيل في هذا الجزء؟,بتحاول تـDrop their names!,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q095,ما النص الحرفي المذكور في هذه الفقره؟,الفيزيائي البلجيكي جورجز ليميت،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q096,ماذا ورد في هذا الموضع من النص؟,Universe Expansion،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q097,ما الجمله المذكوره في هذا السياق؟,ان لو الكون بيتوسع بانتظام مع الزمن،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q098,كيف صيغت العباره هنا؟,رجعنا بالزمن للحظه البدايه،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q099,ما الذي قيل في هذا الجزء؟,اللي الكون فيها كان اد كداهو،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q100,ما النص الحرفي المذكور في هذه الفقره؟,في اصغر شكل ممكن،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q101,ماذا ورد في هذا الموضع من النص؟,بفكره الانفجار العظيم،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q102,ما الجمله المذكوره في هذا السياق؟,لفكره عن بدايه الكون،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q103,كيف صيغت العباره هنا؟,وهي نهايه الكون،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q104,ما الذي قيل في هذا الجزء؟,جورجز لاميت دا كان رجل دين،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q105,ما النص الحرفي المذكور في هذه الفقره؟,الموت الحراري، Heat Death.,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q106,ماذا ورد في هذا الموضع من النص؟,لواحد من اهم قوانين الفيزيا،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q107,ما الجمله المذكوره في هذا السياق؟,ان احنا عندنا مكعبين زجاجيين،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q108,كيف صيغت العباره هنا؟,وجزيئاته حركتها نشيطه،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q109,ما الذي قيل في هذا الجزء؟,وجزيئاته غير نشطه.,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q110,ما النص الحرفي المذكور في هذه الفقره؟,اللي فيه الغاز اللي درجه حرارته سخنه ونشط,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q111,ماذا ورد في هذا الموضع من النص؟,اللي مش نشط اوي، بتبدا ترتفع،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q112,ما الجمله المذكوره في هذا السياق؟,لحد ما درجات الحراره تتساوي بين المكعبين،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q113,كيف صيغت العباره هنا؟,بيشرح العمليه الفيزيائيه دي بالكامل،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q114,ما الذي قيل في هذا الجزء؟,ممكن ياثر عليها،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q115,ما النص الحرفي المذكور في هذه الفقره؟,من النظام الاعلي في درجه الحراره,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q116,ماذا ورد في هذا الموضع من النص؟,بمصطلح الـEntropy،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q117,ما الجمله المذكوره في هذا السياق؟,اللي بتحصل في اي نظام فيزيائي،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q118,كيف صيغت العباره هنا؟,اللي حكيتلك عنها دي،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q119,ما الذي قيل في هذا الجزء؟,في درجات الحراره،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q120,ما النص الحرفي المذكور في هذه الفقره؟,تعكس هذه الـprocess،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q121,ماذا ورد في هذا الموضع من النص؟,هتلاقي ان القانون التاني للديناميكا الحراريه,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q122,ما الجمله المذكوره في هذا السياق؟,لان انا مش فاهم!,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q123,كيف صيغت العباره هنا؟,الماده بتتحول من حاله الي حاله،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q124,ما الذي قيل في هذا الجزء؟,او يحصل اي reverse،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q125,ما النص الحرفي المذكور في هذه الفقره؟,ان عاده في الفيزيا,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q126,ماذا ورد في هذا الموضع من النص؟,كل شيء في الكون,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q127,ما الجمله المذكوره في هذا السياق؟,وهو الـHigh Entropy،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q128,كيف صيغت العباره هنا؟,بانعكاس هذه العمليه في نفس الظروف.,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q129,ما الذي قيل في هذا الجزء؟,تعمل كدا، تعمل عكسها، ما يفرقش،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q130,ما النص الحرفي المذكور في هذه الفقره؟,وتتكسر 100 حته،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q131,ماذا ورد في هذا الموضع من النص؟,اللي هيمنعها ترجع تلتئم تاني،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q132,ما الجمله المذكوره في هذا السياق؟,للكون كله، هتلاقي القانون واحد.,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q133,كيف صيغت العباره هنا؟,في سنه 1852,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q134,ما الذي قيل في هذا الجزء؟,في هذا البحث علي القانونين،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q135,ما النص الحرفي المذكور في هذه الفقره؟,للديناميكا الحراريه،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q136,ماذا ورد في هذا الموضع من النص؟,يتنبا بمصير الكون،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q137,ما الجمله المذكوره في هذا السياق؟,نظام مغلق ومعزول،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q138,كيف صيغت العباره هنا؟,من صورته الاولي,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q139,ما الذي قيل في هذا الجزء؟,اللي بنسميها Singularity،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q140,ما النص الحرفي المذكور في هذه الفقره؟,بالمعرفه بتاعتنا دلوقتي،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q141,ماذا ورد في هذا الموضع من النص؟,تتباعد اكتر واكتر عن بعض.,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q142,ما الجمله المذكوره في هذا السياق؟,زي ما هابل شاف كدا في التليسكوب،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q143,كيف صيغت العباره هنا؟,درجه حراره الكون تبدا تنخفض،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q144,ما الذي قيل في هذا الجزء؟,بشكل غير قابل للانعكاس،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q145,ما النص الحرفي المذكور في هذه الفقره؟,هيدخل في حاله تساوي في الحراره،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q146,ماذا ورد في هذا الموضع من النص؟,ليطيع القوانين القائمه،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q147,ما الجمله المذكوره في هذا السياق؟,والموت الشامل البارد.,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q148,كيف صيغت العباره هنا؟,ان كالفن اعتبر ان الموت الحراري,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q149,ما الذي قيل في هذا الجزء؟,ان الكون ليس له بدايه وليس له نهايه،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q150,ما النص الحرفي المذكور في هذه الفقره؟,اللي كانت متسيده في القرن الـ19،,Medium
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q151,ماذا ورد في هذا الموضع من النص؟,اي نوع من انواع الحركه،,Easy
0urc3PabvOs,مصير الأرض و الشمس و كل شيء | الدحيح,0urc3PabvOs_Q152,ما الجمله المذكوره في هذا السياق؟,بتستهلك طاقه ميكانيكيه للدفع،,Medium
