video_id,video_title,question_id,question,answer,difficulty
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q035,ما النص الحرفي المذكور في هذه الفقره؟,بين كل طايفه والتانيه,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q036,ماذا ورد في هذا الموضع من النص؟,في لحظات التحول،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q037,ما الجمله المذكوره في هذا السياق؟,علي الاحساس بالهشاشه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q038,كيف صيغت العباره هنا؟,الحاجات المصايب الكبيره،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q039,ما الذي قيل في هذا الجزء؟,حتي بين اهله واصحابه.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q040,ما النص الحرفي المذكور في هذه الفقره؟,لو كان في حالته الطبيعيه.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q041,ماذا ورد في هذا الموضع من النص؟,كان هو بدايه طائفه جونز، اللي حكيتلك عنها،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q042,ما الجمله المذكوره في هذا السياق؟,والستات رجعت تاني علي البيوت.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q043,كيف صيغت العباره هنا؟,لسه ما بقيتش واضحه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q044,ما الذي قيل في هذا الجزء؟,ظهر واعظ اسمه جيم جونز،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q045,ما النص الحرفي المذكور في هذه الفقره؟,وفهم مخاوفهم كويس،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q046,ماذا ورد في هذا الموضع من النص؟,بمجتمع متساوي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q047,ما الجمله المذكوره في هذا السياق؟,هيكون كل الناس مرحب بيهم،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q048,كيف صيغت العباره هنا؟,لم يكن مجرد مكان للصلاه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q049,ما الذي قيل في هذا الجزء؟,من عائلاتها ومشاكلها.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q050,ما النص الحرفي المذكور في هذه الفقره؟,ما كانش فيه اسهل من الكلام والخطب،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q051,ماذا ورد في هذا الموضع من النص؟,ان هو مؤمن بالمساواه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q052,ما الجمله المذكوره في هذا السياق؟,ييجوا يحضروا قداس الاحد مع البيض،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q053,كيف صيغت العباره هنا؟,اتبنوا اطفال من اعراق مختلفه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q054,ما الذي قيل في هذا الجزء؟,ووزع ملابس علي المحتاجين.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q055,ما النص الحرفي المذكور في هذه الفقره؟,ويخلي الناس تقف وتصقف من الحماس،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q056,ماذا ورد في هذا الموضع من النص؟,الحلم اللي بيدوروا عليه.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q057,ما الجمله المذكوره في هذا السياق؟,فيه حاجه ماسه للانتماء،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q058,كيف صيغت العباره هنا؟,اللي هو المعبد بتاعه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q059,ما الذي قيل في هذا الجزء؟,للناس اللي بتجيله، لا اكثر ولا اقل.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q060,ما النص الحرفي المذكور في هذه الفقره؟,ما الراجل ماشي كويس اهو!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q061,ماذا ورد في هذا الموضع من النص؟,بتقول علي نفسها cult!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q062,ما الجمله المذكوره في هذا السياق؟,بتبدا من الخطوه اللي جايه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q063,كيف صيغت العباره هنا؟,لازم يتحول في نظر اتباعه,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q064,ما الذي قيل في هذا الجزء؟,بيعمل الخير، ويرميه البحر،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q065,ما النص الحرفي المذكور في هذه الفقره؟,دايما بتبقي مزيج سام ومعقد،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q066,ماذا ورد في هذا الموضع من النص؟,والـكاريزما الساحره،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q067,ما الجمله المذكوره في هذا السياق؟,لا، دا عايزك تعبده!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q068,كيف صيغت العباره هنا؟,وبيعمل scan لكل نقط الضعف والاحتياجات،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q069,ما الذي قيل في هذا الجزء؟,وفيه صندوق علي ضهري، طلبات.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q070,ما النص الحرفي المذكور في هذه الفقره؟,لكل شخص قدامه.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q071,ماذا ورد في هذا الموضع من النص؟,انتي مميزه عن باقي الـcult.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q072,ما الجمله المذكوره في هذا السياق؟,شايف هذه الضحيه وسط الملايين من اتباعه.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q073,كيف صيغت العباره هنا؟,يفرز دوبامين بسهوله،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q074,ما الذي قيل في هذا الجزء؟,حاله من ادمان القائد، زي ما بتدمن المخدرات.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q075,ما النص الحرفي المذكور في هذه الفقره؟,مع الاحتياج بتاعك،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q076,ماذا ورد في هذا الموضع من النص؟,وانت عايز توصلها،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q077,ما الجمله المذكوره في هذا السياق؟,بينك وبين اللي بتدور عليه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q078,كيف صيغت العباره هنا؟,حتي لو انت مش فاهم كلامه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q079,ما الذي قيل في هذا الجزء؟,عشان تعرف تفهم.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q080,ما النص الحرفي المذكور في هذه الفقره؟,ونعرف تطبيقها علي ارض الواقع.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q081,ماذا ورد في هذا الموضع من النص؟,هي كسر صوره رجل الدين التقليدي الممل،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q082,ما الجمله المذكوره في هذا السياق؟,الكتب المقدسه علي الارض،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q083,كيف صيغت العباره هنا؟,كان بيتلون بلون اللي قاعد معاه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q084,ما الذي قيل في هذا الجزء؟,انا اشتراكي، تعالي نغير العالم،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q085,ما النص الحرفي المذكور في هذه الفقره؟,يقوله عادي، مش لازم تؤمن بربنا.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q086,ماذا ورد في هذا الموضع من النص؟,مع الراجل اللي لسه مكلمه من شويه!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q087,ما الجمله المذكوره في هذا السياق؟,مهما كان انتماؤه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q088,كيف صيغت العباره هنا؟,زي المساواه والقضاء علي الفقر؟ مين؟,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q089,ما الذي قيل في هذا الجزء؟,والعداله الاشتراكيه.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q090,ما النص الحرفي المذكور في هذه الفقره؟,لم يكن لوحده كافي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q091,ماذا ورد في هذا الموضع من النص؟,تثبتلنا ان انت فوق البشر!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q092,ما الجمله المذكوره في هذا السياق؟,وبيعمل مهام كانه سوبرمان،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q093,كيف صيغت العباره هنا؟,محصن ضد الارهاق والانهاك،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q094,ما الذي قيل في هذا الجزء؟,الراجل، زي ما ممكن تكون توقعت،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q095,ما النص الحرفي المذكور في هذه الفقره؟,وهو خارج من الكنيسه قدام الناس،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q096,ماذا ورد في هذا الموضع من النص؟,انه شفا نفسه بنفسه، لان جسمه مقدس،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q097,ما الجمله المذكوره في هذا السياق؟,وفضلوا يبصوله كانه اله!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q098,كيف صيغت العباره هنا؟,هتكون معجزه الشفاء،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q099,ما الذي قيل في هذا الجزء؟,يجبس رجليهم وهما نايمين،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q100,ما النص الحرفي المذكور في هذه الفقره؟,فيقولولها انتي وقعتي، ورجليكي اتكسرت!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q101,ماذا ورد في هذا الموضع من النص؟,وسط تهليل وتبجيل من متابعيه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q102,ما الجمله المذكوره في هذا السياق؟,قومي امشي.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q103,كيف صيغت العباره هنا؟,بتقوم ترقص تانجو!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q104,ما الذي قيل في هذا الجزء؟,والراجل دا شفاني!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q105,ما النص الحرفي المذكور في هذه الفقره؟,في حدود المعبد بتاعه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q106,ماذا ورد في هذا الموضع من النص؟,بفضل عشرات السياسيين,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q107,ما الجمله المذكوره في هذا السياق؟,يعني شخصيات بذكاء السياسيين,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q108,كيف صيغت العباره هنا؟,سواء بيعمل معجزات،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q109,ما الذي قيل في هذا الجزء؟,ويعمله after effects،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q110,ما النص الحرفي المذكور في هذه الفقره؟,حاطط ايده علي كتله تصويتيه ضخمه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q111,ماذا ورد في هذا الموضع من النص؟,معجزه اكبر بكتير من موضوع الجبس!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q112,ما الجمله المذكوره في هذا السياق؟,جورج موسكوني لمنصب العمده،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q113,كيف صيغت العباره هنا؟,بركاتك يا عم جونز!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q114,ما الذي قيل في هذا الجزء؟,كرئيس لهيئه الاسكان في سان فرانسيسكو،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q115,ما النص الحرفي المذكور في هذه الفقره؟,وصل لاعلي المستويات.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q116,ماذا ورد في هذا الموضع من النص؟,رجل براجماتي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q117,ما الجمله المذكوره في هذا السياق؟,في عيون اتباعه اكبر من مجرد قائد،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q118,كيف صيغت العباره هنا؟,الـIdentity reconstruction بتحصل ازاي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q119,ما الذي قيل في هذا الجزء؟,حطه العالم ستيفن حسن،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q120,ما النص الحرفي المذكور في هذه الفقره؟,عضو في طائفه Unification Church،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q121,ماذا ورد في هذا الموضع من النص؟,وتحوله الي عروسه ماريونيت،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q122,ما الجمله المذكوره في هذا السياق؟,مبروك عليك الانسان!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q123,كيف صيغت العباره هنا؟,لما سيطر علي المعلومات،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q124,ما الذي قيل في هذا الجزء؟,عن العالم الخطير الوحش اللي بره دا،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q125,ما النص الحرفي المذكور في هذه الفقره؟,هينزل في مجله نيو ويست،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q126,ماذا ورد في هذا الموضع من النص؟,حصلت جوا المعبد،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q127,ما الجمله المذكوره في هذا السياق؟,والاستغلال الجنسي للاعضاء،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q128,كيف صيغت العباره هنا؟,انه يهرب بـ1000 من اتباعه,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q129,ما الذي قيل في هذا الجزء؟,لاخر العالم، لو طلب منهم،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q130,ما النص الحرفي المذكور في هذه الفقره؟,وهما علي الفرازه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q131,ماذا ورد في هذا الموضع من النص؟,اللي عدوا باختبارات كتير مرعبه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q132,ما الجمله المذكوره في هذا السياق؟,في عز الحرب البارده،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q133,كيف صيغت العباره هنا؟,كانوا بيلعبوا الروليت الروسي مع بعض،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q134,ما الذي قيل في هذا الجزء؟,كان علي حافه الفناء.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q135,ما النص الحرفي المذكور في هذه الفقره؟,ويختبر اتباعه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q136,ماذا ورد في هذا الموضع من النص؟,كمان 12 سنه تقريبا،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q137,ما الجمله المذكوره في هذا السياق؟,جيم بيستغل الخوف من السلاح النووي،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q138,كيف صيغت العباره هنا؟,هتقع علي الغرب الاوسط الامريكي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q139,ما الذي قيل في هذا الجزء؟,من اتباعه المخلصين،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q140,ما النص الحرفي المذكور في هذه الفقره؟,من انديانا الي كاليفورنيا.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q141,ماذا ورد في هذا الموضع من النص؟,من الانفجار النووي اللي هيحصل،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q142,ما الجمله المذكوره في هذا السياق؟,ويعرف مين مصدق رسالته بجد،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q143,كيف صيغت العباره هنا؟,يرمي حياته ورا ضهره، وييجي معايا.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q144,ما الذي قيل في هذا الجزء؟,كل سنه ورا التانيه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q145,ما النص الحرفي المذكور في هذه الفقره؟,ان سنه 77، لما يقول يا هروب،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q146,ماذا ورد في هذا الموضع من النص؟,اللي كان بيقدمهالهم وقت الاختبارات،,Medium
