video_id,video_title,question_id,question,answer,difficulty
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q017,ما الجمله المذكوره في هذا السياق؟,"(هتلر) يخش من هنا!""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q018,كيف صيغت العباره هنا؟,عايزه تقفل هذا السرسوب!,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q019,ما الذي قيل في هذا الجزء؟,من الاحتياج للتوسع،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q020,ما النص الحرفي المذكور في هذه الفقره؟,عايزاها دايما تتمطي،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q021,ماذا ورد في هذا الموضع من النص؟,"""ايفان الرهيب""، Ivan The Terrible.",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q022,ما الجمله المذكوره في هذا السياق؟,بمعدل متوسطه 50 ميل مربع يوميا،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q023,كيف صيغت العباره هنا؟,سدس مساحه الارض علي هذا الكوكب.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q024,ما الذي قيل في هذا الجزء؟,"ناحيه الغرب وناحيه ""اوكرانيا""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q025,ما النص الحرفي المذكور في هذه الفقره؟,للدفاع عن نفسها،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q026,ماذا ورد في هذا الموضع من النص؟,امبراطوريه شريره،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q027,ما الجمله المذكوره في هذا السياق؟,"قبل ان تصبح دوله.""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q028,كيف صيغت العباره هنا؟,دا القدر والجغرافيا طلعت قاسيه اوي!,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q029,ما الذي قيل في هذا الجزء؟,ظالمين عمنا (فلاديمير)!,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q030,ما النص الحرفي المذكور في هذه الفقره؟,راجل مفتري علي (اوروبا) وعايز ياخد اراضيها،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q031,ماذا ورد في هذا الموضع من النص؟,"اللي بادئه من ايام جدود جدوده!""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q032,ما الجمله المذكوره في هذا السياق؟,طريقه معينه للنجاه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q033,كيف صيغت العباره هنا؟,اذا كانت الطريقه دي ناجحه بالفعل ولا لا.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q034,ما الذي قيل في هذا الجزء؟,بيصلي كل يوم،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q035,ما النص الحرفي المذكور في هذه الفقره؟,"""سان بطرسبرج"" اللي اتولد فيها،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q036,ماذا ورد في هذا الموضع من النص؟,امنيه جغرافيه ملحه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q037,ما الجمله المذكوره في هذا السياق؟,"عشان جبال تعزل ""روسيا""،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q038,كيف صيغت العباره هنا؟,"""روسيا"" تقدر تطل بيها علي بحر مفتوح،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q039,ما الذي قيل في هذا الجزء؟,علي بحر مفتوح،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q040,ما النص الحرفي المذكور في هذه الفقره؟,بسبب مشكلته الجغرافيه هيصنع تاريخ،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q041,ماذا ورد في هذا الموضع من النص؟,عشان تقدر تطلع من سجنها الجغرافي،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q042,ما الجمله المذكوره في هذا السياق؟,من وقت هذه اللحظه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q043,كيف صيغت العباره هنا؟,"هو القيصر ""بطرس الاكبر""،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q044,ما الذي قيل في هذا الجزء؟,"بيموت قيصر ""روسيا"" ""اليكسيز""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q045,ما النص الحرفي المذكور في هذه الفقره؟,من هو القيصر الجديد؟,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q046,ماذا ورد في هذا الموضع من النص؟,واسره الزوجه التانيه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q047,ما الجمله المذكوره في هذا السياق؟,هتلاقي علي يمينك الزوجه الاولي،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q048,كيف صيغت العباره هنا؟,"""بطرس"" او ""بيتر"".",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q049,ما الذي قيل في هذا الجزء؟,هو اللي بيمسك الحكم،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q050,ما النص الحرفي المذكور في هذه الفقره؟,"""فيودور"" بيموت،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q051,ماذا ورد في هذا الموضع من النص؟,"عيله الزوجه التانيه بتنزل ""بيتر"" زي ما هو.",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q052,ما الجمله المذكوره في هذا السياق؟,ومجلس كبار النبلاء كان محسوم،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q053,كيف صيغت العباره هنا؟,"ان هما مش هيختاروا ""ايفان""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q054,ما الذي قيل في هذا الجزء؟,ولكن كمان عقليه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q055,ما النص الحرفي المذكور في هذه الفقره؟,"ما شاء الله، عليه، ""بطرس الاكبر"".",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q056,ماذا ورد في هذا الموضع من النص؟,"بفضل المعلم بتاعها ""ارتامون ماتفييف""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q057,ما الجمله المذكوره في هذا السياق؟,ومكتبه عملاقه.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q058,كيف صيغت العباره هنا؟,"وهل كدا (ايفان) هيسكت علي هذه المهزله؟!""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q059,ما الذي قيل في هذا الجزء؟,"فـ""ايفان"" غلبان وماشي بالعلاج،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q060,ما النص الحرفي المذكور في هذه الفقره؟,"زيها زي ""بطرس"" بالظبط،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q061,ماذا ورد في هذا الموضع من النص؟,هتبقي قوه مهمه جوا البلاط،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q062,ما الجمله المذكوره في هذا السياق؟,بالنطق اللي علي اد حاله يعني، Streltsy،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q063,كيف صيغت العباره هنا؟,بيحرس القيصر بولاء تام،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q064,ما الذي قيل في هذا الجزء؟,لم يمت بطريقه عاديه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q065,ما النص الحرفي المذكور في هذه الفقره؟,"اتقتل يا رجاله!""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q066,ماذا ورد في هذا الموضع من النص؟,"بتتهم الزوجه التانيه، ام ""بطرس""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q067,ما الجمله المذكوره في هذا السياق؟,"لقتل ""ايفان"" اخوها،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q068,كيف صيغت العباره هنا؟,اللي المفروض يحرس القيصر,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q069,ما الذي قيل في هذا الجزء؟,هيروحوا قصر Palace of Facets،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q070,ما النص الحرفي المذكور في هذه الفقره؟,"اسره ""بطرس""، الـNaryshkinas.",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q071,ماذا ورد في هذا الموضع من النص؟,اخوه اللي مش شقيق،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q072,ما الجمله المذكوره في هذا السياق؟,"اللي حكيتلك عنه، ""ارتامون""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q073,كيف صيغت العباره هنا؟,القيصر (فيودور) مات موته طبيعيه،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q074,ما الذي قيل في هذا الجزء؟,"(بطرس) و(ايفان) اخوات.""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q075,ما النص الحرفي المذكور في هذه الفقره؟,هيقتلوا المعلم.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q076,ماذا ورد في هذا الموضع من النص؟,ومش هيتمحي من ذاكرته للابد!,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q077,ما الجمله المذكوره في هذا السياق؟,اللي حكيتلك عنهم،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q078,كيف صيغت العباره هنا؟,ووفاه طفوله (بطرس)،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q079,ما الذي قيل في هذا الجزء؟,ما كانوش باقيين علي حد،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q080,ما النص الحرفي المذكور في هذه الفقره؟,"ان احنا لسه هنكمل الحلقه الطويله دي؟!""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q081,ماذا ورد في هذا الموضع من النص؟,(بطرس) right away، بسيطه جدا،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q082,ما الجمله المذكوره في هذا السياق؟,"هي اللي اختارت ""بطرس"" كقيصر،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q083,كيف صيغت العباره هنا؟,"طب هي استفادت ايه اصلا من الاول؟!""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q084,ما الذي قيل في هذا الجزء؟,من المذبحه اللي حصلت دي،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q085,ما النص الحرفي المذكور في هذه الفقره؟,ويقفل سلسال الدم،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q086,ماذا ورد في هذا الموضع من النص؟,وعنده مشاكل صحيه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q087,ما الجمله المذكوره في هذا السياق؟,هتبقي القيصر الحقيقي اللي مستخبي ورا طفلين،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q088,كيف صيغت العباره هنا؟,"تبعد ""بطرس"" عن البلاط، تهمشه،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q089,ما الذي قيل في هذا الجزء؟,"في واحده من القري القريبه من ""موسكو""،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q090,ما النص الحرفي المذكور في هذه الفقره؟,الا لحضور المناسبات الرسميه.,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q091,ماذا ورد في هذا الموضع من النص؟,اللي حصلت في حق اهله،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q092,ما الجمله المذكوره في هذا السياق؟,"لـ""موسكو"" والـ""كريملين""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q093,كيف صيغت العباره هنا؟,والمراسم والاجواء دي كلها،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q094,ما الذي قيل في هذا الجزء؟,ان هو ما كانش طايق جنود الفيلق،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q095,ما النص الحرفي المذكور في هذه الفقره؟,غير الرعب والدم،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q096,ماذا ورد في هذا الموضع من النص؟,"انه يهاجر بره ""روسيا"" كلها، ويروح ""اوروبا""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q097,ما الجمله المذكوره في هذا السياق؟,"في مكان اقرب لـ""اوروبا"" من ""روسيا""،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q098,كيف صيغت العباره هنا؟,"والتجار الاجانب اللي موجودين عندنا.""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q099,ما الذي قيل في هذا الجزء؟,"كانت غريبه علي اهل ""موسكو""،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q100,ما النص الحرفي المذكور في هذه الفقره؟,يشوفوا الناس لابسه برانيط وحالقه دقنها!,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q101,ماذا ورد في هذا الموضع من النص؟,كان بيعمل مشاكل في هذا الوقت.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q102,ما الجمله المذكوره في هذا السياق؟,ان القيصر يجب ان هو يتعلم في الكنيسه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q103,كيف صيغت العباره هنا؟,من الاجانب اللي نشا وسطهم،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q104,ما الذي قيل في هذا الجزء؟,علوم السياسه والحرب.,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q105,ما النص الحرفي المذكور في هذه الفقره؟,"اللي حكيتلك عنه، اللي ""بطرس"" نشا فيه،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q106,ماذا ورد في هذا الموضع من النص؟,ممكن يعرفها قيصر عن بلده،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q107,ما الجمله المذكوره في هذا السياق؟,بقالها كتير ما نزلهاش update،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q108,كيف صيغت العباره هنا؟,بنحس ان احنا رجعنا بالزمن،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q109,ما الذي قيل في هذا الجزء؟,سكانها اكبر من 8 مليون في الوقت دا،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q110,ما النص الحرفي المذكور في هذه الفقره؟,عايشه في عصور الظلام،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q111,ماذا ورد في هذا الموضع من النص؟,"اللي غيرت ""اوروبا"" في القرن الـ17 دا،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q112,ما الجمله المذكوره في هذا السياق؟,ينعزلوا في الـghetto،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q113,كيف صيغت العباره هنا؟,بتسمح بالحاجات دي.,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q114,ما الذي قيل في هذا الجزء؟,"هيزود كره ""بطرس"" لـ""موسكو""،",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q115,ما النص الحرفي المذكور في هذه الفقره؟,بره (موسكو) وبره (روسيا)؟!,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q116,ماذا ورد في هذا الموضع من النص؟,نشوف بره، العالم بيقول ايه!,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q117,ما الجمله المذكوره في هذا السياق؟,"وعلوم بتظهر، وحياه ما حدش شافها قبل كدا.""",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q118,كيف صيغت العباره هنا؟,هيشوف مركب انجليزي متكسر،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q119,ما الذي قيل في هذا الجزء؟,ويجمعه علي بعضه ويبحر بيه،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q120,ما النص الحرفي المذكور في هذه الفقره؟,"في ""سان بطرسبرج""، باسم...",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q121,ماذا ورد في هذا الموضع من النص؟,"""بطرس"" هيقرر ان هو يغير تماما هدف حياته،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q122,ما الجمله المذكوره في هذا السياق؟,"في انه يهرب ويطلع بره ""روسيا""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q123,كيف صيغت العباره هنا؟,"المكان اللي شاف فيه ""تروما"" الطفوله،",Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q124,ما الذي قيل في هذا الجزء؟,بيتعلم في الانهار والبحيرات.,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q125,ما النص الحرفي المذكور في هذه الفقره؟,المعلم، اللي حكيتلك عنه،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q126,ماذا ورد في هذا الموضع من النص؟,اللي من نفس الجيل بتاعه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q127,ما الجمله المذكوره في هذا السياق؟,ان هو يعمل جيش عشان يلعب، عشان يجرب،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q128,كيف صيغت العباره هنا؟,"للامبراطور، عشان يتعلم.""",Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q129,ما الذي قيل في هذا الجزء؟,ان هما يلعبوا العاب حرب،,Easy
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q130,ما النص الحرفي المذكور في هذه الفقره؟,فالموضوع هيبقي high budget، مصروف عليه،,Medium
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q131,ماذا ورد في هذا الموضع من النص؟,واحصنه وسيوف بجد،,Easy
